ID,Anho,Mes,Sarria,Cebreiro,Vilafranca,Ponferrada,Roncesvalles,S. Jean P. Port,Astorga,León,Madrid - V.P.,Pamplona,Resto,Tui,Ferrol,Ourense,Burgos,Triacastela,Oviedo - C.P.,Le Puy,Braga,Valença do Minho,Lugo - C.P.,Francia - C.F.,Fonsagrada - C.P.,Samos,Oporto,Ribadeo,Somport,Vilalba,Sevilla,Vigo,Resto Portugal,Estella,Resto C. León C.F.,Resto Asturias - C.N,Mondoñedo,Gudiña,Nájera,Irún,Lisboa,Oporto Costa,Ponte de Lima,Viana do Castelo,Porriño,Baiona,A Coruña,Logroño,Muxia,Ponferrada. C.Inv.,Monforte de Lemos,Gijón,A Guarda,Madrid - C.F.,Santander,San Sebastián,Lourdes,Alemania,Vega de Valcarce,Resto de Galicia,Resto de Portugal,Com. Valenciana - O.C.,Vezelay,Bélgica,Sahagún,Laza,Republica Checa,Montserrat,O Barco de Valdeorras,Finisterra,Verín,Barcelona,Com. Valenciana - C.F.,Resto Galicia,Mérida,Total
201907,2019,7,14356.0,1368.0,0.0,1112.0,561.0,3930.0,1125.0,1284.0,0.0,0.0,10731.0,4442.0,2454.0,1131.0,0.0,540.0,1426.0,0.0,0.0,1709.0,718.0,0.0,0.0,0.0,2695.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,0.0,1460.0,0.0,0.0,452.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53319.0
201908,2019,8,18647.0,1559.0,456.0,1294.0,899.0,3629.0,643.0,2063.0,0.0,0.0,10595.0,6037.0,3554.0,690.0,0.0,864.0,2023.0,0.0,0.0,1821.0,987.0,0.0,0.0,0.0,3113.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,0.0,1900.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62814.0
201909,2019,9,13430.0,1222.0,0.0,969.0,582.0,3631.0,581.0,1472.0,0.0,341.0,6794.0,2813.0,1949.0,0.0,363.0,0.0,1471.0,512.0,0.0,1146.0,422.0,0.0,0.0,0.0,4078.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,2115.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45653.0
201910,2019,10,9018.0,628.0,0.0,562.0,524.0,5989.0,369.0,1070.0,0.0,379.0,5114.0,2034.0,1218.0,346.0,0.0,0.0,986.0,439.0,0.0,924.0,0.0,265.0,0.0,0.0,3477.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,367.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36118.0
201911,2019,11,1597.0,247.0,0.0,171.0,140.0,1737.0,0.0,227.0,0.0,97.0,1334.0,370.0,316.0,77.0,0.0,0.0,223.0,137.0,0.0,242.0,72.0,84.0,0.0,0.0,652.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,76.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8274.0
201912,2019,12,603.0,73.0,0.0,91.0,56.0,383.0,44.0,73.0,0.0,55.0,515.0,104.0,129.0,0.0,27.0,0.0,64.0,27.0,0.0,86.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,46.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0
202001,2020,1,428.0,42.0,0.0,57.0,30.0,248.0,28.0,128.0,0.0,40.0,285.0,90.0,136.0,0.0,22.0,0.0,29.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,22.0,22.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0
202002,2020,2,812.0,146.0,0.0,38.0,43.0,330.0,24.0,102.0,0.0,44.0,416.0,153.0,178.0,23.0,0.0,0.0,62.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,99.0,26.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3076.0
202003,2020,3,654.0,34.0,0.0,38.0,31.0,133.0,0.0,49.0,0.0,17.0,220.0,78.0,102.0,34.0,21.0,34.0,31.0,0.0,0.0,61.0,31.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,40.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.0
202006,2020,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
202007,2020,7,3196.0,286.0,78.0,313.0,212.0,244.0,112.0,288.0,0.0,0.0,1638.0,923.0,691.0,127.0,75.0,0.0,406.0,0.0,0.0,167.0,168.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9752.0
202008,2020,8,5701.0,520.0,157.0,532.0,347.0,832.0,256.0,585.0,0.0,0.0,4468.0,1690.0,945.0,0.0,0.0,0.0,790.0,0.0,0.0,374.0,351.0,0.0,0.0,0.0,830.0,192.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,315.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19812.0
202009,2020,9,2713.0,284.0,93.0,292.0,235.0,583.0,123.0,255.0,0.0,77.0,2184.0,840.0,525.0,0.0,82.0,0.0,511.0,115.0,0.0,260.0,126.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,206.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10441.0
202010,2020,10,1335.0,169.0,0.0,145.0,173.0,613.0,82.0,128.0,0.0,63.0,1408.0,375.0,259.0,0.0,0.0,0.0,267.0,136.0,0.0,229.0,64.0,85.0,0.0,0.0,483.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,94.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6418.0
202011,2020,11,25.0,7.0,6.0,0.0,31.0,147.0,7.0,0.0,0.0,33.0,127.0,0.0,8.0,0.0,0.0,0.0,13.0,50.0,0.0,0.0,0.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0
202012,2020,12,10.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
202101,2021,1,10.0,6.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
202102,2021,2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
202103,2021,3,70.0,31.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,12.0,25.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0
202104,2021,4,287.0,138.0,0.0,12.0,0.0,7.0,0.0,14.0,0.0,10.0,125.0,155.0,67.0,51.0,7.0,7.0,12.0,0.0,0.0,10.0,30.0,0.0,16.0,7.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1024.0
202105,2021,5,1289.0,226.0,0.0,79.0,81.0,67.0,40.0,100.0,0.0,0.0,926.0,272.0,334.0,52.0,0.0,0.0,136.0,0.0,0.0,142.0,95.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,39.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,4295.0
202106,2021,6,4708.0,412.0,0.0,243.0,315.0,359.0,171.0,382.0,0.0,124.0,3294.0,1140.0,707.0,131.0,0.0,0.0,463.0,0.0,0.0,570.0,182.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,108.0,0.0,0.0,14824.0
202107,2021,7,11243.0,936.0,318.0,922.0,513.0,935.0,389.0,717.0,0.0,0.0,7161.0,3151.0,2101.0,310.0,0.0,0.0,1024.0,0.0,0.0,621.0,722.0,0.0,0.0,0.0,1126.0,305.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33963.0
202108,2021,8,15201.0,1027.0,0.0,892.0,680.0,1343.0,383.0,968.0,0.0,0.0,8226.0,4463.0,2959.0,365.0,0.0,0.0,1365.0,0.0,0.0,1030.0,795.0,0.0,0.0,0.0,1318.0,385.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,474.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,43575.0
202109,2021,9,11878.0,1057.0,0.0,676.0,599.0,1664.0,447.0,900.0,0.0,0.0,7402.0,2989.0,1995.0,0.0,0.0,0.0,1367.0,378.0,0.0,1022.0,444.0,0.0,0.0,0.0,2282.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,341.0,0.0,37463.0
202110,2021,10,8047.0,690.0,0.0,651.0,625.0,2705.0,308.0,677.0,0.0,310.0,6451.0,2155.0,1568.0,309.0,0.0,0.0,1115.0,354.0,0.0,1081.0,307.0,0.0,0.0,0.0,2193.0,0.0,0.0,0.0,266.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31170.0
202111,2021,11,2055.0,301.0,0.0,153.0,174.0,877.0,0.0,178.0,0.0,110.0,1904.0,544.0,629.0,120.0,0.0,0.0,241.0,129.0,0.0,310.0,127.0,109.0,0.0,0.0,617.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9094.0
202112,2021,12,371.0,56.0,0.0,15.0,20.0,81.0,11.0,14.0,0.0,21.0,193.0,108.0,64.0,27.0,0.0,0.0,22.0,28.0,0.0,33.0,20.0,14.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0
202201,2022,1,474.0,82.0,0.0,37.0,13.0,82.0,0.0,57.0,0.0,21.0,249.0,113.0,114.0,18.0,0.0,0.0,37.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,1617.0
202202,2022,2,473.0,54.0,0.0,36.0,45.0,89.0,0.0,46.0,0.0,32.0,355.0,175.0,106.0,21.0,0.0,0.0,38.0,0.0,0.0,131.0,27.0,0.0,113.0,0.0,159.0,0.0,0.0,0.0,31.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.0
202203,2022,3,2741.0,209.0,0.0,123.0,59.0,179.0,0.0,137.0,0.0,52.0,1060.0,458.0,368.0,0.0,51.0,0.0,166.0,0.0,0.0,272.0,80.0,0.0,0.0,0.0,881.0,0.0,0.0,0.0,66.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,175.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,7389.0
202204,2022,4,12278.0,725.0,0.0,409.0,425.0,1094.0,0.0,453.0,0.0,0.0,6085.0,2665.0,1682.0,563.0,0.0,0.0,535.0,0.0,0.0,1380.0,484.0,0.0,0.0,0.0,2774.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,600.0,265.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34283.0
202205,2022,5,12982.0,795.0,0.0,711.0,735.0,4304.0,495.0,1158.0,0.0,467.0,9254.0,2896.0,2288.0,0.0,0.0,0.0,1301.0,475.0,0.0,1166.0,791.0,0.0,0.0,0.0,5047.0,0.0,0.0,0.0,468.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,1209.0,0.0,0.0,0.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48254.0
202206,2022,6,16948.0,1069.0,0.0,762.0,855.0,5098.0,442.0,1241.0,0.0,0.0,12139.0,3571.0,2291.0,419.0,0.0,0.0,1617.0,604.0,0.0,1656.0,605.0,0.0,0.0,0.0,4577.0,0.0,0.0,0.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0,426.0,1314.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58012.0
202207,2022,7,20541.0,1312.0,0.0,1061.0,673.0,3391.0,856.0,1105.0,0.0,0.0,14625.0,6317.0,3585.0,969.0,0.0,757.0,1654.0,0.0,0.0,1455.0,1091.0,0.0,0.0,0.0,3103.0,0.0,0.0,0.0,0.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,0.0,1109.0,0.0,0.0,798.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67374.0
202208,2022,8,27123.0,1548.0,0.0,1081.0,816.0,2783.0,609.0,1363.0,0.0,0.0,16171.0,8438.0,6389.0,1697.0,0.0,0.0,2280.0,0.0,0.0,1823.0,2245.0,0.0,0.0,0.0,3849.0,0.0,0.0,879.0,0.0,2212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,0.0,1298.0,0.0,0.0,1386.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85842.0
202209,2022,9,20628.0,1172.0,0.0,993.0,707.0,3364.0,538.0,1478.0,0.0,0.0,12306.0,5255.0,3392.0,587.0,466.0,0.0,1841.0,540.0,0.0,1854.0,840.0,0.0,0.0,0.0,5736.0,0.0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,1640.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66196.0
202210,2022,10,14497.0,742.0,0.0,671.0,945.0,5682.0,0.0,985.0,0.0,441.0,9401.0,2906.0,1912.0,377.0,0.0,0.0,1319.0,529.0,0.0,1725.0,502.0,0.0,0.0,0.0,4612.0,0.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,469.0,1412.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51356.0
